Measurement,Value,Timestamp,Line
state,normal,2022-07-05 00:57:52.672199,line_1
good_count,16,2022-07-05 01:03:32.795450,line_1
bad_count,0,2022-07-05 01:03:32.795450,line_1
state,normal,2022-07-05 01:03:32.795450,line_1
state,idle,2022-07-05 01:13:52.631127,line_1
bad_count,1,2022-07-05 01:13:52.631127,line_1
good_count,37,2022-07-05 01:13:52.631127,line_1
state,idle,2022-07-05 01:14:38.983111,line_1
state,normal,2022-07-05 01:15:58.733256,line_1
state,idle,2022-07-05 01:19:32.322857,line_2
state,normal,2022-07-05 01:20:25.147217,line_2
good_count,31,2022-07-05 01:24:23.658221,line_1
state,normal,2022-07-05 01:24:23.658221,line_1
bad_count,0,2022-07-05 01:24:23.658221,line_1
good_count,26,2022-07-05 01:30:22.383686,line_2
bad_count,1,2022-07-05 01:30:22.383686,line_2
state,normal,2022-07-05 01:30:22.383686,line_2
state,normal,2022-07-05 01:31:38.639563,line_1
bad_count,0,2022-07-05 01:31:38.639563,line_1
good_count,20,2022-07-05 01:31:38.639563,line_1
state,idle,2022-07-05 01:36:52.067541,line_1
bad_count,0,2022-07-05 01:36:52.067541,line_1
good_count,22,2022-07-05 01:36:52.067541,line_1
state,normal,2022-07-05 01:37:55.162887,line_1
state,normal,2022-07-05 01:43:46.825578,line_2
good_count,24,2022-07-05 01:43:46.825578,line_2
bad_count,1,2022-07-05 01:43:46.825578,line_2
state,normal,2022-07-05 01:45:11.652116,line_1
bad_count,0,2022-07-05 01:45:11.652116,line_1
good_count,22,2022-07-05 01:45:11.652116,line_1
state,idle,2022-07-05 01:53:41.843267,line_1
bad_count,0,2022-07-05 01:53:41.843267,line_1
good_count,21,2022-07-05 01:53:41.843267,line_1
state,idle,2022-07-05 01:54:48.105977,line_1
state,normal,2022-07-05 01:55:30.593413,line_1
good_count,41,2022-07-05 01:57:48.541507,line_2
bad_count,2,2022-07-05 01:57:48.541507,line_2
state,idle,2022-07-05 01:57:48.541507,line_2
state,normal,2022-07-05 01:58:28.949744,line_2
state,normal,2022-07-05 02:06:11.422731,line_1
bad_count,0,2022-07-05 02:06:11.422731,line_1
good_count,21,2022-07-05 02:06:11.422731,line_1
good_count,40,2022-07-05 02:12:20.778377,line_2
state,normal,2022-07-05 02:12:20.778377,line_2
bad_count,1,2022-07-05 02:12:20.778377,line_2
state,normal,2022-07-05 02:17:42.005866,line_1
bad_count,1,2022-07-05 02:17:42.005866,line_1
good_count,31,2022-07-05 02:17:42.005866,line_1
state,idle,2022-07-05 02:24:52.228363,line_2
bad_count,2,2022-07-05 02:24:52.228363,line_2
good_count,38,2022-07-05 02:24:52.228363,line_2
state,normal,2022-07-05 02:25:43.377288,line_2
state,idle,2022-07-05 02:27:20.812813,line_1
bad_count,0,2022-07-05 02:27:20.812813,line_1
good_count,32,2022-07-05 02:27:20.812813,line_1
state,idle,2022-07-05 02:28:21.834454,line_1
state,normal,2022-07-05 02:29:00.022959,line_1
bad_count,0,2022-07-05 02:35:11.615067,line_1
state,idle,2022-07-05 02:35:11.615067,line_1
good_count,18,2022-07-05 02:35:11.615067,line_1
state,normal,2022-07-05 02:36:25.236993,line_1
good_count,39,2022-07-05 02:38:36.050520,line_2
bad_count,2,2022-07-05 02:38:36.050520,line_2
state,idle,2022-07-05 02:38:36.050520,line_2
state,normal,2022-07-05 02:39:57.546104,line_2
good_count,43,2022-07-05 02:47:39.090421,line_1
state,idle,2022-07-05 02:47:39.090421,line_1
bad_count,0,2022-07-05 02:47:39.090421,line_1
state,normal,2022-07-05 02:48:40.044291,line_1
good_count,21,2022-07-05 02:52:37.060349,line_2
bad_count,1,2022-07-05 02:52:37.060349,line_2
state,normal,2022-07-05 02:52:37.060349,line_2
state,idle,2022-07-05 02:53:55.815326,line_1
bad_count,0,2022-07-05 02:53:55.815326,line_1
good_count,17,2022-07-05 02:53:55.815326,line_1
state,normal,2022-07-05 02:55:03.220895,line_1
bad_count,1,2022-07-05 02:58:46.630533,line_2
state,idle,2022-07-05 02:58:46.630533,line_2
good_count,18,2022-07-05 02:58:46.630533,line_2
state,idle,2022-07-05 02:59:49.508133,line_2
state,idle,2022-07-05 03:00:32.993719,line_2
good_count,22,2022-07-05 03:00:34.826070,line_1
state,normal,2022-07-05 03:00:34.826070,line_1
bad_count,0,2022-07-05 03:00:34.826070,line_1
state,normal,2022-07-05 03:01:56.155517,line_2
bad_count,0,2022-07-05 03:07:19.382068,line_2
good_count,14,2022-07-05 03:07:19.382068,line_2
state,idle,2022-07-05 03:07:19.382068,line_2
state,idle,2022-07-05 03:07:59.236523,line_2
state,idle,2022-07-05 03:08:56.555780,line_2
state,normal,2022-07-05 03:09:14.473762,line_1
bad_count,0,2022-07-05 03:09:14.473762,line_1
good_count,24,2022-07-05 03:09:14.473762,line_1
state,normal,2022-07-05 03:10:17.947058,line_2
good_count,39,2022-07-05 03:20:11.421560,line_1
state,idle,2022-07-05 03:20:11.421560,line_1
bad_count,0,2022-07-05 03:20:11.421560,line_1
state,normal,2022-07-05 03:20:56.718086,line_1
good_count,31,2022-07-05 03:23:05.938617,line_2
bad_count,2,2022-07-05 03:23:05.938617,line_2
state,idle,2022-07-05 03:23:05.938617,line_2
state,normal,2022-07-05 03:23:45.417583,line_2
good_count,10,2022-07-05 03:29:10.556867,line_2
state,idle,2022-07-05 03:29:10.556867,line_2
bad_count,1,2022-07-05 03:29:10.556867,line_2
state,idle,2022-07-05 03:30:20.602761,line_2
state,normal,2022-07-05 03:30:27.013385,line_1
bad_count,0,2022-07-05 03:30:27.013385,line_1
good_count,22,2022-07-05 03:30:27.013385,line_1
state,normal,2022-07-05 03:31:32.518240,line_2
good_count,15,2022-07-05 03:40:04.638445,line_2
bad_count,1,2022-07-05 03:40:04.638445,line_2
state,normal,2022-07-05 03:40:04.638445,line_2
state,idle,2022-07-05 03:45:10.667404,line_1
bad_count,0,2022-07-05 03:45:10.667404,line_1
good_count,47,2022-07-05 03:45:10.667404,line_1
state,normal,2022-07-05 03:46:26.212338,line_1
good_count,15,2022-07-05 03:46:26.822088,line_2
bad_count,1,2022-07-05 03:46:26.822088,line_2
state,idle,2022-07-05 03:46:26.822088,line_2
state,normal,2022-07-05 03:47:37.037347,line_2
state,idle,2022-07-05 03:53:59.312236,line_2
bad_count,0,2022-07-05 03:53:59.312236,line_2
good_count,16,2022-07-05 03:53:59.312236,line_2
state,idle,2022-07-05 03:55:05.633288,line_1
bad_count,1,2022-07-05 03:55:05.633288,line_1
good_count,35,2022-07-05 03:55:05.633288,line_1
state,idle,2022-07-05 03:55:19.359392,line_2
state,idle,2022-07-05 03:56:23.710974,line_2
state,idle,2022-07-05 03:56:33.342520,line_1
state,idle,2022-07-05 03:57:23.612569,line_1
state,idle,2022-07-05 03:57:23.932304,line_2
state,idle,2022-07-05 03:58:06.712768,line_1
state,idle,2022-07-05 03:58:37.541226,line_2
state,idle,2022-07-05 03:59:10.791745,line_1
state,idle,2022-07-05 03:59:29.949400,line_2
state,idle,2022-07-05 04:00:21.004644,line_1
state,idle,2022-07-05 04:00:22.472937,line_2
state,idle,2022-07-05 04:01:31.497952,line_2
state,idle,2022-07-05 04:01:41.015537,line_1
state,idle,2022-07-05 04:02:05.674929,line_2
state,idle,2022-07-05 04:02:15.883862,line_1
state,fault,2022-07-05 04:03:11.454420,line_1
state,planned_stop,2022-07-05 04:03:25.074361,line_2
state,idle,2022-07-05 04:40:42.276736,line_2
state,idle,2022-07-05 04:42:08.348534,line_2
state,normal,2022-07-05 04:42:45.506951,line_2
good_count,28,2022-07-05 04:51:29.224885,line_2
state,normal,2022-07-05 04:51:29.224885,line_2
bad_count,2,2022-07-05 04:51:29.224885,line_2
bad_count,1,2022-07-05 05:03:17.966328,line_2
state,idle,2022-07-05 05:03:17.966328,line_2
good_count,23,2022-07-05 05:03:17.966328,line_2
state,idle,2022-07-05 05:04:16.938269,line_2
state,idle,2022-07-05 05:05:39.772015,line_2
state,normal,2022-07-05 05:06:31.166179,line_2
state,normal,2022-07-05 05:13:51.534372,line_2
bad_count,1,2022-07-05 05:13:51.534372,line_2
good_count,22,2022-07-05 05:13:51.534372,line_2
good_count,19,2022-07-05 05:23:56.065486,line_2
state,idle,2022-07-05 05:23:56.065486,line_2
bad_count,1,2022-07-05 05:23:56.065486,line_2
state,idle,2022-07-05 05:24:38.114514,line_2
state,normal,2022-07-05 05:25:53.748968,line_2
good_count,38,2022-07-05 05:37:47.765749,line_2
state,idle,2022-07-05 05:37:47.765749,line_2
bad_count,1,2022-07-05 05:37:47.765749,line_2
state,normal,2022-07-05 05:39:09.002271,line_2
state,idle,2022-07-05 05:52:34.629062,line_2
bad_count,1,2022-07-05 05:52:34.629062,line_2
good_count,27,2022-07-05 05:52:34.629062,line_2
state,normal,2022-07-05 05:53:46.541221,line_2
good_count,21,2022-07-05 06:03:00.170755,line_2
bad_count,1,2022-07-05 06:03:00.170755,line_2
state,idle,2022-07-05 06:03:00.170755,line_2
state,normal,2022-07-05 06:03:31.100588,line_2
good_count,33,2022-07-05 06:15:07.892292,line_2
bad_count,1,2022-07-05 06:15:07.892292,line_2
state,idle,2022-07-05 06:15:07.892292,line_2
state,idle,2022-07-05 06:16:32.305804,line_2
state,normal,2022-07-05 06:18:01.260250,line_2
good_count,16,2022-07-05 06:23:09.534806,line_2
bad_count,1,2022-07-05 06:23:09.534806,line_2
state,idle,2022-07-05 06:23:09.534806,line_2
state,normal,2022-07-05 06:23:49.337868,line_2
good_count,34,2022-07-05 06:38:34.839500,line_2
bad_count,1,2022-07-05 06:38:34.839500,line_2
state,normal,2022-07-05 06:38:34.839500,line_2
good_count,28,2022-07-05 06:48:35.174814,line_2
bad_count,1,2022-07-05 06:48:35.174814,line_2
state,idle,2022-07-05 06:48:35.174814,line_2
state,idle,2022-07-05 06:49:15.668962,line_2
state,idle,2022-07-05 06:50:15.962852,line_2
state,idle,2022-07-05 06:51:37.774787,line_2
state,normal,2022-07-05 06:53:05.208307,line_2
good_count,19,2022-07-05 07:02:44.127189,line_2
bad_count,1,2022-07-05 07:02:44.127189,line_2
state,idle,2022-07-05 07:02:44.127189,line_2
state,idle,2022-07-05 07:04:13.062318,line_2
state,idle,2022-07-05 07:05:08.160731,line_2
state,normal,2022-07-05 07:05:49.545972,line_2
good_count,30,2022-07-05 07:18:08.959191,line_2
bad_count,2,2022-07-05 07:18:08.959191,line_2
state,idle,2022-07-05 07:18:08.959191,line_2
state,idle,2022-07-05 07:19:32.900682,line_2
state,normal,2022-07-05 07:20:49.389502,line_2
bad_count,1,2022-07-05 07:31:09.573786,line_2
good_count,22,2022-07-05 07:31:09.573786,line_2
state,normal,2022-07-05 07:31:09.573786,line_2
good_count,21,2022-07-05 07:42:26.692667,line_2
bad_count,1,2022-07-05 07:42:26.692667,line_2
state,idle,2022-07-05 07:42:26.692667,line_2
state,normal,2022-07-05 07:42:58.456112,line_2
good_count,20,2022-07-05 07:50:11.798954,line_2
bad_count,1,2022-07-05 07:50:11.798954,line_2
state,normal,2022-07-05 07:50:11.798954,line_2
good_count,15,2022-07-05 07:56:56.806388,line_2
bad_count,1,2022-07-05 07:56:56.806388,line_2
state,idle,2022-07-05 07:56:56.806388,line_2
state,normal,2022-07-05 07:58:17.270780,line_2
bad_count,1,2022-07-05 08:08:11.219271,line_2
good_count,23,2022-07-05 08:08:11.219271,line_2
state,normal,2022-07-05 08:08:11.219271,line_2
good_count,19,2022-07-05 08:18:01.862354,line_2
bad_count,1,2022-07-05 08:18:01.862354,line_2
state,idle,2022-07-05 08:18:01.862354,line_2
state,idle,2022-07-05 08:19:21.268832,line_2
state,normal,2022-07-05 08:20:41.928984,line_2
state,idle,2022-07-05 08:25:27.985440,line_1
state,planned_stop,2022-07-05 08:26:34.464601,line_1
good_count,43,2022-07-05 08:34:10.509323,line_2
bad_count,1,2022-07-05 08:34:10.509323,line_2
state,idle,2022-07-05 08:34:10.509323,line_2
state,normal,2022-07-05 08:34:44.816146,line_2
good_count,50,2022-07-05 08:49:18.322939,line_2
bad_count,3,2022-07-05 08:49:18.322939,line_2
state,normal,2022-07-05 08:49:18.322939,line_2
state,normal,2022-07-05 08:55:05.130562,line_1
good_count,33,2022-07-05 09:04:12.108993,line_2
bad_count,2,2022-07-05 09:04:12.108993,line_2
state,normal,2022-07-05 09:04:12.108993,line_2
bad_count,1,2022-07-05 09:08:14.697129,line_1
good_count,48,2022-07-05 09:08:14.697129,line_1
state,idle,2022-07-05 09:08:14.697129,line_1
state,normal,2022-07-05 09:09:08.302661,line_1
bad_count,1,2022-07-05 09:17:27.240083,line_2
good_count,46,2022-07-05 09:17:27.240083,line_2
state,normal,2022-07-05 09:17:27.240083,line_2
state,idle,2022-07-05 09:19:10.658293,line_1
bad_count,0,2022-07-05 09:19:10.658293,line_1
good_count,20,2022-07-05 09:19:10.658293,line_1
state,idle,2022-07-05 09:20:36.159475,line_1
state,normal,2022-07-05 09:21:14.011350,line_1
good_count,35,2022-07-05 09:31:48.613479,line_2
bad_count,1,2022-07-05 09:31:48.613479,line_2
state,idle,2022-07-05 09:31:48.613479,line_2
state,idle,2022-07-05 09:32:36.722079,line_2
state,normal,2022-07-05 09:33:09.582769,line_2
state,idle,2022-07-05 09:35:17.128517,line_1
good_count,35,2022-07-05 09:35:17.128517,line_1
bad_count,0,2022-07-05 09:35:17.128517,line_1
state,idle,2022-07-05 09:36:10.941673,line_1
state,normal,2022-07-05 09:36:51.713868,line_1
bad_count,2,2022-07-05 09:47:36.891134,line_2
state,idle,2022-07-05 09:47:36.891134,line_2
good_count,41,2022-07-05 09:47:36.891134,line_2
good_count,22,2022-07-05 09:47:56.711229,line_1
state,normal,2022-07-05 09:47:56.711229,line_1
bad_count,0,2022-07-05 09:47:56.711229,line_1
state,idle,2022-07-05 09:48:47.735695,line_2
state,idle,2022-07-05 09:50:16.082986,line_2
state,idle,2022-07-05 09:51:30.173013,line_2
state,idle,2022-07-05 09:52:16.502802,line_2
state,idle,2022-07-05 09:53:06.068568,line_2
state,idle,2022-07-05 09:54:19.778608,line_2
state,normal,2022-07-05 09:55:11.942914,line_2
good_count,54,2022-07-05 10:01:38.233858,line_1
bad_count,1,2022-07-05 10:01:38.233858,line_1
state,idle,2022-07-05 10:01:38.233858,line_1
good_count,18,2022-07-05 10:02:29.959843,line_2
bad_count,1,2022-07-05 10:02:29.959843,line_2
state,normal,2022-07-05 10:02:29.959843,line_2
state,normal,2022-07-05 10:02:32.530113,line_1
good_count,38,2022-07-05 10:13:23.584611,line_2
state,idle,2022-07-05 10:13:23.584611,line_2
bad_count,1,2022-07-05 10:13:23.584611,line_2
state,normal,2022-07-05 10:14:52.615856,line_2
good_count,39,2022-07-05 10:15:52.376510,line_1
bad_count,1,2022-07-05 10:15:52.376510,line_1
state,normal,2022-07-05 10:15:52.376510,line_1
good_count,12,2022-07-05 10:21:55.497039,line_2
state,normal,2022-07-05 10:21:55.497039,line_2
bad_count,0,2022-07-05 10:21:55.497039,line_2
bad_count,0,2022-07-05 10:30:14.312157,line_1
state,normal,2022-07-05 10:30:14.312157,line_1
good_count,42,2022-07-05 10:30:14.312157,line_1
bad_count,1,2022-07-05 10:34:56.140091,line_2
state,idle,2022-07-05 10:34:56.140091,line_2
good_count,31,2022-07-05 10:34:56.140091,line_2
state,idle,2022-07-05 10:36:15.879206,line_2
state,normal,2022-07-05 10:36:58.615621,line_2
bad_count,1,2022-07-05 10:42:35.798957,line_1
state,normal,2022-07-05 10:42:35.798957,line_1
good_count,47,2022-07-05 10:42:35.798957,line_1
bad_count,0,2022-07-05 10:44:11.040226,line_2
state,normal,2022-07-05 10:44:11.040226,line_2
good_count,17,2022-07-05 10:44:11.040226,line_2
bad_count,0,2022-07-05 10:49:29.150416,line_2
good_count,14,2022-07-05 10:49:29.150416,line_2
state,idle,2022-07-05 10:49:29.150416,line_2
state,planned_stop,2022-07-05 10:50:46.286375,line_2
good_count,36,2022-07-05 10:54:10.579671,line_1
bad_count,1,2022-07-05 10:54:10.579671,line_1
state,normal,2022-07-05 10:54:10.579671,line_1
good_count,31,2022-07-05 11:07:02.380051,line_1
state,idle,2022-07-05 11:07:02.380051,line_1
bad_count,0,2022-07-05 11:07:02.380051,line_1
state,idle,2022-07-05 11:07:54.415602,line_1
state,idle,2022-07-05 11:08:46.190977,line_1
state,idle,2022-07-05 11:09:54.586621,line_1
state,idle,2022-07-05 11:10:43.084039,line_1
state,normal,2022-07-05 11:11:58.259696,line_1
state,normal,2022-07-05 11:22:39.460446,line_2
state,idle,2022-07-05 11:26:07.939095,line_1
good_count,38,2022-07-05 11:26:07.939095,line_1
bad_count,1,2022-07-05 11:26:07.939095,line_1
state,normal,2022-07-05 11:27:04.093823,line_1
bad_count,1,2022-07-05 11:27:39.636258,line_2
state,idle,2022-07-05 11:27:39.636258,line_2
good_count,11,2022-07-05 11:27:39.636258,line_2
state,idle,2022-07-05 11:28:22.550979,line_2
state,normal,2022-07-05 11:29:32.475918,line_2
state,idle,2022-07-05 11:36:22.279691,line_2
bad_count,1,2022-07-05 11:36:22.279691,line_2
good_count,16,2022-07-05 11:36:22.279691,line_2
state,normal,2022-07-05 11:37:30.125253,line_1
bad_count,0,2022-07-05 11:37:30.125253,line_1
good_count,30,2022-07-05 11:37:30.125253,line_1
state,idle,2022-07-05 11:37:37.267989,line_2
state,normal,2022-07-05 11:38:23.666522,line_2
state,normal,2022-07-05 11:43:05.962272,line_1
bad_count,0,2022-07-05 11:43:05.962272,line_1
good_count,11,2022-07-05 11:43:05.962272,line_1
good_count,30,2022-07-05 11:47:44.849464,line_2
bad_count,2,2022-07-05 11:47:44.849464,line_2
state,normal,2022-07-05 11:47:44.849464,line_2
good_count,20,2022-07-05 11:49:24.195859,line_1
bad_count,0,2022-07-05 11:49:24.195859,line_1
state,idle,2022-07-05 11:49:24.195859,line_1
state,normal,2022-07-05 11:50:14.307413,line_1
state,normal,2022-07-05 11:57:09.637117,line_2
bad_count,1,2022-07-05 11:57:09.637117,line_2
good_count,27,2022-07-05 11:57:09.637117,line_2
state,planned_stop,2022-07-05 11:59:59.218501,line_1
bad_count,0,2022-07-05 11:59:59.218501,line_1
good_count,38,2022-07-05 11:59:59.218501,line_1
state,normal,2022-07-05 12:10:15.748459,line_2
bad_count,1,2022-07-05 12:10:15.748459,line_2
good_count,29,2022-07-05 12:10:15.748459,line_2
bad_count,1,2022-07-05 12:16:55.187917,line_2
state,normal,2022-07-05 12:16:55.187917,line_2
good_count,17,2022-07-05 12:16:55.187917,line_2
good_count,50,2022-07-05 12:30:56.479741,line_2
bad_count,1,2022-07-05 12:30:56.479741,line_2
state,idle,2022-07-05 12:30:56.479741,line_2
state,normal,2022-07-05 12:32:22.650513,line_2
state,idle,2022-07-05 12:35:31.833292,line_1
state,idle,2022-07-05 12:36:14.884071,line_1
state,normal,2022-07-05 12:37:10.073238,line_1
state,normal,2022-07-05 12:38:47.879916,line_2
good_count,12,2022-07-05 12:38:47.879916,line_2
bad_count,0,2022-07-05 12:38:47.879916,line_2
state,idle,2022-07-05 12:45:30.048801,line_1
bad_count,1,2022-07-05 12:45:30.048801,line_1
good_count,30,2022-07-05 12:45:30.048801,line_1
state,normal,2022-07-05 12:46:45.021354,line_1
bad_count,1,2022-07-05 12:48:59.758713,line_2
state,idle,2022-07-05 12:48:59.758713,line_2
good_count,30,2022-07-05 12:48:59.758713,line_2
state,idle,2022-07-05 12:50:20.948054,line_2
state,idle,2022-07-05 12:51:28.271200,line_2
state,normal,2022-07-05 12:52:21.292455,line_2
state,idle,2022-07-05 12:55:49.123280,line_1
good_count,37,2022-07-05 12:55:49.123280,line_1
bad_count,1,2022-07-05 12:55:49.123280,line_1
state,normal,2022-07-05 12:56:55.574056,line_1
state,normal,2022-07-05 12:58:16.109197,line_2
bad_count,1,2022-07-05 12:58:16.109197,line_2
good_count,13,2022-07-05 12:58:16.109197,line_2
good_count,21,2022-07-05 13:03:48.082443,line_1
bad_count,0,2022-07-05 13:03:48.082443,line_1
state,normal,2022-07-05 13:03:48.082443,line_1
bad_count,2,2022-07-05 13:12:53.794326,line_2
good_count,46,2022-07-05 13:12:53.794326,line_2
state,normal,2022-07-05 13:12:53.794326,line_2
good_count,43,2022-07-05 13:14:37.301065,line_1
bad_count,1,2022-07-05 13:14:37.301065,line_1
state,idle,2022-07-05 13:14:37.301065,line_1
state,normal,2022-07-05 13:15:51.656100,line_1
good_count,11,2022-07-05 13:19:49.911108,line_2
bad_count,1,2022-07-05 13:19:49.911108,line_2
state,idle,2022-07-05 13:19:49.911108,line_2
state,idle,2022-07-05 13:20:21.688854,line_2
state,fault,2022-07-05 13:21:26.328798,line_2
good_count,37,2022-07-05 13:26:14.013694,line_1
bad_count,0,2022-07-05 13:26:14.013694,line_1
state,idle,2022-07-05 13:26:14.013694,line_1
state,normal,2022-07-05 13:27:30.553661,line_1
bad_count,0,2022-07-05 13:39:40.276120,line_1
good_count,26,2022-07-05 13:39:40.276120,line_1
state,idle,2022-07-05 13:39:40.276120,line_1
state,normal,2022-07-05 13:40:47.066681,line_1
state,idle,2022-07-05 13:50:59.399603,line_1
good_count,29,2022-07-05 13:50:59.399603,line_1
bad_count,1,2022-07-05 13:50:59.399603,line_1
state,normal,2022-07-05 13:52:27.722390,line_1
good_count,36,2022-07-05 14:06:26.334115,line_1
bad_count,0,2022-07-05 14:06:26.334115,line_1
state,normal,2022-07-05 14:06:26.334115,line_1
good_count,59,2022-07-05 14:20:51.479916,line_1
bad_count,1,2022-07-05 14:20:51.479916,line_1
state,idle,2022-07-05 14:20:51.479916,line_1
state,normal,2022-07-05 14:21:47.914341,line_1
bad_count,1,2022-07-05 14:32:14.724837,line_1
state,normal,2022-07-05 14:32:14.724837,line_1
good_count,29,2022-07-05 14:32:14.724837,line_1
